accident_year,junction_detail,accident_severity,local_authority_ons_district,pedestrian_accident_count
2021,Private drive or entrance,Slight,E09000018,18
2021,Private drive or entrance,Slight,E09000022,12
2021,Private drive or entrance,Slight,E09000024,9
2021,Private drive or entrance,Slight,E09000025,6
2021,Private drive or entrance,Slight,E09000026,18
2021,Private drive or entrance,Slight,E09000028,6
2021,Private drive or entrance,Slight,E09000030,18
2021,Private drive or entrance,Slight,E09000031,30
2021,Private drive or entrance,Slight,E09000032,12
2021,Private drive or entrance,Slight,E09000033,6
2021,Roundabout,Slight,E09000002,6
2021,Roundabout,Slight,E09000003,18
2021,Roundabout,Slight,E09000004,24
2021,Roundabout,Slight,E09000005,6
2021,Roundabout,Slight,E09000007,3
2021,Roundabout,Slight,E09000008,24
2021,Roundabout,Slight,E09000009,18
2021,Roundabout,Slight,E09000010,18
2021,Roundabout,Slight,E09000011,6
2021,Roundabout,Slight,E09000012,12
2021,Roundabout,Slight,E09000013,18
2021,Roundabout,Slight,E09000014,6
2021,Roundabout,Slight,E09000015,18
2021,Roundabout,Slight,E09000016,6
2021,Roundabout,Slight,E09000018,12
2021,Roundabout,Slight,E09000019,6
2021,Roundabout,Slight,E09000020,6
2021,Roundabout,Slight,E09000021,12
2021,Roundabout,Slight,E09000022,12
2021,Roundabout,Slight,E09000023,3
2021,Roundabout,Slight,E09000024,3
2021,Roundabout,Slight,E09000025,6
2021,Roundabout,Slight,E09000026,18
2021,Roundabout,Slight,E09000027,18
2021,Roundabout,Slight,E09000028,24
2021,Roundabout,Slight,E09000029,6
2021,Roundabout,Slight,E09000031,6
2021,Roundabout,Slight,E09000032,6
2021,Roundabout,Slight,E09000033,24
2021,Slip road,Slight,E09000003,12
2021,Slip road,Slight,E09000004,6
2021,Slip road,Slight,E09000005,9
2021,Slip road,Slight,E09000006,6
2021,Slip road,Slight,E09000009,3
2021,Slip road,Slight,E09000010,12
2021,Slip road,Slight,E09000011,6
2021,Slip road,Slight,E09000012,12
2021,Slip road,Slight,E09000013,6
2021,Slip road,Slight,E09000014,12
2021,Slip road,Slight,E09000017,18
2021,Slip road,Slight,E09000018,24
2021,Slip road,Slight,E09000019,3
2021,Slip road,Slight,E09000022,12
2021,Slip road,Slight,E09000023,6
2021,Slip road,Slight,E09000026,12
2021,Slip road,Slight,E09000028,18
2021,Slip road,Slight,E09000029,6
2021,Slip road,Slight,E09000030,12
2021,Slip road,Slight,E09000032,6
2021,Slip road,Slight,E09000033,12
2021,T or staggered junction,Slight,E09000001,48
2021,T or staggered junction,Slight,E09000002,84
2021,T or staggered junction,Slight,E09000003,150
2021,T or staggered junction,Slight,E09000004,84
2021,T or staggered junction,Slight,E09000005,93
2021,T or staggered junction,Slight,E09000006,168
2021,T or staggered junction,Slight,E09000007,99
2021,T or staggered junction,Slight,E09000008,210
2021,T or staggered junction,Slight,E09000009,102
2021,T or staggered junction,Slight,E09000010,162
2021,T or staggered junction,Slight,E09000011,84
2021,T or staggered junction,Slight,E09000012,198
2021,T or staggered junction,Slight,E09000013,186
2021,T or staggered junction,Slight,E09000014,180
2021,T or staggered junction,Slight,E09000015,96
2021,T or staggered junction,Slight,E09000016,72
2021,T or staggered junction,Slight,E09000017,138
2021,T or staggered junction,Slight,E09000018,108
2021,T or staggered junction,Slight,E09000019,60
2021,T or staggered junction,Slight,E09000020,174
2021,T or staggered junction,Slight,E09000021,48
2021,T or staggered junction,Slight,E09000022,240
2021,T or staggered junction,Slight,E09000023,66
2021,T or staggered junction,Slight,E09000024,45
2021,T or staggered junction,Slight,E09000025,186
2021,T or staggered junction,Slight,E09000026,156
2021,T or staggered junction,Slight,E09000027,60
2021,T or staggered junction,Slight,E09000028,174
2021,T or staggered junction,Slight,E09000029,54
2021,T or staggered junction,Slight,E09000030,180
2021,T or staggered junction,Slight,E09000031,114
2021,T or staggered junction,Slight,E09000032,228
2021,T or staggered junction,Slight,E09000033,276
2022,Crossroads,Fatal,E09000015,6
2022,Crossroads,Fatal,E09000018,12
2022,Crossroads,Fatal,E09000020,6
2022,Crossroads,Fatal,E09000024,3
2022,Crossroads,Fatal,E09000030,6
2022,More than 4 arms (not roundabout),Fatal,E09000003,6
2022,More than 4 arms (not roundabout),Fatal,E09000012,6
2022,Not at junction,Fatal,E09000006,6
2022,Not at junction,Fatal,E09000010,12
2022,Not at junction,Fatal,E09000013,6
2022,Not at junction,Fatal,E09000017,6
2022,Not at junction,Fatal,E09000018,12
2022,Not at junction,Fatal,E09000022,6
2022,Not at junction,Fatal,E09000024,3
2022,Not at junction,Fatal,E09000025,12
2022,Not at junction,Fatal,E09000029,6
2022,Other junction,Fatal,E09000014,6
2022,Roundabout,Fatal,E09000032,6
2022,T or staggered junction,Fatal,E09000001,6
2022,T or staggered junction,Fatal,E09000004,6
2022,T or staggered junction,Fatal,E09000005,3
2022,T or staggered junction,Fatal,E09000009,3
2022,T or staggered junction,Fatal,E09000011,6
2022,T or staggered junction,Fatal,E09000015,6
2022,T or staggered junction,Fatal,E09000021,12
2022,T or staggered junction,Fatal,E09000024,3
2022,T or staggered junction,Fatal,E09000025,6
2022,T or staggered junction,Fatal,E09000033,12
2022,Crossroads,Serious,E09000001,6
2022,Crossroads,Serious,E09000002,12
2022,Crossroads,Serious,E09000003,24
2022,Crossroads,Serious,E09000004,6
2022,Crossroads,Serious,E09000005,3
2022,Crossroads,Serious,E09000006,12
2022,Crossroads,Serious,E09000007,21
2022,Crossroads,Serious,E09000008,30
2022,Crossroads,Serious,E09000010,6
2022,Crossroads,Serious,E09000011,24
2022,Crossroads,Serious,E09000012,78
2022,Crossroads,Serious,E09000013,18
2022,Crossroads,Serious,E09000014,18
2022,Crossroads,Serious,E09000015,24
2022,Crossroads,Serious,E09000016,12
2022,Crossroads,Serious,E09000018,12
2022,Crossroads,Serious,E09000019,15
2022,Crossroads,Serious,E09000020,36
2022,Crossroads,Serious,E09000022,54
2022,Crossroads,Serious,E09000023,12
2022,Crossroads,Serious,E09000024,9
2022,Crossroads,Serious,E09000025,30
2022,Crossroads,Serious,E09000026,24
2022,Crossroads,Serious,E09000027,6
2022,Crossroads,Serious,E09000028,12
2022,Crossroads,Serious,E09000029,12
2022,Crossroads,Serious,E09000030,54
2022,Crossroads,Serious,E09000031,12
2022,Crossroads,Serious,E09000032,12
2022,Crossroads,Serious,E09000033,84
2022,Mini-roundabout,Serious,E09000003,12
2022,Mini-roundabout,Serious,E09000004,6
2022,Mini-roundabout,Serious,E09000005,3
2022,Mini-roundabout,Serious,E09000008,6
2022,Mini-roundabout,Serious,E09000009,3
2022,Mini-roundabout,Serious,E09000013,6
2022,Mini-roundabout,Serious,E09000014,6
2022,Mini-roundabout,Serious,E09000017,6
2022,Mini-roundabout,Serious,E09000018,6
2022,Mini-roundabout,Serious,E09000021,6
2022,Mini-roundabout,Serious,E09000026,6
2022,Mini-roundabout,Serious,E09000029,12
2022,More than 4 arms (not roundabout),Serious,E09000004,6
2022,More than 4 arms (not roundabout),Serious,E09000005,3
2022,More than 4 arms (not roundabout),Serious,E09000006,6
2022,More than 4 arms (not roundabout),Serious,E09000007,3
2022,More than 4 arms (not roundabout),Serious,E09000008,24
2022,More than 4 arms (not roundabout),Serious,E09000009,3
2022,More than 4 arms (not roundabout),Serious,E09000010,12
2022,More than 4 arms (not roundabout),Serious,E09000011,6
2022,More than 4 arms (not roundabout),Serious,E09000012,6
2022,More than 4 arms (not roundabout),Serious,E09000013,6
2022,More than 4 arms (not roundabout),Serious,E09000014,12
2022,More than 4 arms (not roundabout),Serious,E09000015,6
2022,More than 4 arms (not roundabout),Serious,E09000017,18
2022,More than 4 arms (not roundabout),Serious,E09000021,6
2022,More than 4 arms (not roundabout),Serious,E09000022,48
2022,More than 4 arms (not roundabout),Serious,E09000023,12
2022,More than 4 arms (not roundabout),Serious,E09000024,3
2022,More than 4 arms (not roundabout),Serious,E09000027,6
2022,More than 4 arms (not roundabout),Serious,E09000028,6
2022,More than 4 arms (not roundabout),Serious,E09000029,6
2022,More than 4 arms (not roundabout),Serious,E09000030,12
2022,More than 4 arms (not roundabout),Serious,E09000033,24
2022,Not at junction,Serious,E09000001,6
2022,Not at junction,Serious,E09000002,30
2022,Not at junction,Serious,E09000003,48
2022,Not at junction,Serious,E09000004,30
2022,Not at junction,Serious,E09000005,39
2022,Not at junction,Serious,E09000006,36
2022,Not at junction,Serious,E09000007,27
2022,Not at junction,Serious,E09000008,60
2022,Not at junction,Serious,E09000009,27
2022,Not at junction,Serious,E09000010,54
2022,Not at junction,Serious,E09000011,84
2022,Not at junction,Serious,E09000012,48
2022,Not at junction,Serious,E09000013,30
2022,Not at junction,Serious,E09000014,54
2022,Not at junction,Serious,E09000015,24
2022,Not at junction,Serious,E09000016,30
2022,Not at junction,Serious,E09000017,72
2022,Not at junction,Serious,E09000018,78
2022,Not at junction,Serious,E09000019,24
2022,Not at junction,Serious,E09000020,60
2022,Not at junction,Serious,E09000021,36
2022,Not at junction,Serious,E09000022,96
2022,Not at junction,Serious,E09000023,18
2022,Not at junction,Serious,E09000024,21
2022,Not at junction,Serious,E09000025,72
2022,Not at junction,Serious,E09000026,48
2022,Not at junction,Serious,E09000027,42
2022,Not at junction,Serious,E09000028,60
2022,Not at junction,Serious,E09000029,30
2022,Not at junction,Serious,E09000030,30
2022,Not at junction,Serious,E09000031,30
2022,Not at junction,Serious,E09000032,60
2022,Not at junction,Serious,E09000033,78
2022,Other junction,Serious,E09000002,12
2022,Other junction,Serious,E09000003,30
2022,Other junction,Serious,E09000004,24
2022,Other junction,Serious,E09000005,6
2022,Other junction,Serious,E09000006,6
2022,Other junction,Serious,E09000007,6
2022,Other junction,Serious,E09000008,36
2022,Other junction,Serious,E09000009,3
2022,Other junction,Serious,E09000010,12
2022,Other junction,Serious,E09000011,12
2022,Other junction,Serious,E09000012,24
2022,Other junction,Serious,E09000013,12
2022,Other junction,Serious,E09000014,24
2022,Other junction,Serious,E09000015,6
2022,Other junction,Serious,E09000017,12
2022,Other junction,Serious,E09000018,36
2022,Other junction,Serious,E09000019,9
2022,Other junction,Serious,E09000021,6
2022,Other junction,Serious,E09000022,12
2022,Other junction,Serious,E09000024,9
2022,Other junction,Serious,E09000025,18
2022,Other junction,Serious,E09000026,12
2022,Other junction,Serious,E09000028,42
2022,Other junction,Serious,E09000029,24
2022,Other junction,Serious,E09000030,12
2022,Other junction,Serious,E09000031,12
2022,Other junction,Serious,E09000032,12
2022,Other junction,Serious,E09000033,6
2022,Private drive or entrance,Serious,E09000002,6
2022,Private drive or entrance,Serious,E09000003,6
2022,Private drive or entrance,Serious,E09000004,6
2022,Private drive or entrance,Serious,E09000005,3
2022,Private drive or entrance,Serious,E09000006,6
2022,Private drive or entrance,Serious,E09000008,6
2022,Private drive or entrance,Serious,E09000009,6
2022,Private drive or entrance,Serious,E09000016,6
2022,Private drive or entrance,Serious,E09000021,6
2022,Private drive or entrance,Serious,E09000024,6
2022,Private drive or entrance,Serious,E09000025,6
2022,Private drive or entrance,Serious,E09000026,6
2022,Private drive or entrance,Serious,E09000029,12
2022,Private drive or entrance,Serious,E09000032,6
2022,Private drive or entrance,Serious,E09000033,6
2022,Roundabout,Serious,E09000002,6
2022,Roundabout,Serious,E09000004,12
2022,Roundabout,Serious,E09000010,12
2022,Roundabout,Serious,E09000013,12
2022,Roundabout,Serious,E09000014,6
2022,Roundabout,Serious,E09000015,6
2022,Roundabout,Serious,E09000016,6
2022,Roundabout,Serious,E09000017,12
2022,Roundabout,Serious,E09000019,3
2022,Roundabout,Serious,E09000021,6
2022,Roundabout,Serious,E09000033,12
2022,Slip road,Serious,E09000003,18
2022,Slip road,Serious,E09000005,3
2022,Slip road,Serious,E09000008,6
2022,Slip road,Serious,E09000009,3
2022,Slip road,Serious,E09000011,6
2022,Slip road,Serious,E09000018,12
2022,Slip road,Serious,E09000024,3
2022,Slip road,Serious,E09000032,6
2022,T or staggered junction,Serious,E09000002,48
2022,T or staggered junction,Serious,E09000003,126
2022,T or staggered junction,Serious,E09000004,24
2022,T or staggered junction,Serious,E09000005,42
2022,T or staggered junction,Serious,E09000006,48
2022,T or staggered junction,Serious,E09000007,24
2022,T or staggered junction,Serious,E09000008,102
2022,T or staggered junction,Serious,E09000009,42
2022,T or staggered junction,Serious,E09000010,102
2022,T or staggered junction,Serious,E09000011,42
2022,T or staggered junction,Serious,E09000012,144
2022,T or staggered junction,Serious,E09000013,108
2022,T or staggered junction,Serious,E09000014,120
2022,T or staggered junction,Serious,E09000015,42
2022,T or staggered junction,Serious,E09000016,48
2022,T or staggered junction,Serious,E09000017,66
2022,T or staggered junction,Serious,E09000018,96
2022,T or staggered junction,Serious,E09000019,33
2022,T or staggered junction,Serious,E09000020,78
2022,T or staggered junction,Serious,E09000021,24
2022,T or staggered junction,Serious,E09000022,108
2022,T or staggered junction,Serious,E09000023,33
2022,T or staggered junction,Serious,E09000024,27
2022,T or staggered junction,Serious,E09000025,90
2022,T or staggered junction,Serious,E09000026,84
2022,T or staggered junction,Serious,E09000027,30
2022,T or staggered junction,Serious,E09000028,78
2022,T or staggered junction,Serious,E09000029,24
2022,T or staggered junction,Serious,E09000030,96
2022,T or staggered junction,Serious,E09000031,66
2022,T or staggered junction,Serious,E09000032,108
2022,T or staggered junction,Serious,E09000033,156
2022,Crossroads,Slight,E09000001,6
2022,Crossroads,Slight,E09000002,42
2022,Crossroads,Slight,E09000003,60
2022,Crossroads,Slight,E09000004,6
2022,Crossroads,Slight,E09000005,24
2022,Crossroads,Slight,E09000006,42
2022,Crossroads,Slight,E09000007,54
2022,Crossroads,Slight,E09000008,54
2022,Crossroads,Slight,E09000009,33
2022,Crossroads,Slight,E09000010,66
2022,Crossroads,Slight,E09000011,42
2022,Crossroads,Slight,E09000012,72
2022,Crossroads,Slight,E09000013,24
2022,Crossroads,Slight,E09000014,48
2022,Crossroads,Slight,E09000015,30
2022,Crossroads,Slight,E09000016,6
2022,Crossroads,Slight,E09000017,48
2022,Crossroads,Slight,E09000018,66
2022,Crossroads,Slight,E09000019,18
2022,Crossroads,Slight,E09000020,78
2022,Crossroads,Slight,E09000021,12
2022,Crossroads,Slight,E09000022,144
2022,Crossroads,Slight,E09000023,21
2022,Crossroads,Slight,E09000024,6
2022,Crossroads,Slight,E09000025,66
2022,Crossroads,Slight,E09000026,60
2022,Crossroads,Slight,E09000027,18
2022,Crossroads,Slight,E09000028,66
2022,Crossroads,Slight,E09000029,12
2022,Crossroads,Slight,E09000030,96
2022,Crossroads,Slight,E09000031,36
2022,Crossroads,Slight,E09000032,48
2022,Crossroads,Slight,E09000033,210
2022,Mini-roundabout,Slight,E09000002,18
2022,Mini-roundabout,Slight,E09000003,18
2022,Mini-roundabout,Slight,E09000004,12
2022,Mini-roundabout,Slight,E09000005,6
2022,Mini-roundabout,Slight,E09000006,12
2022,Mini-roundabout,Slight,E09000008,12
2022,Mini-roundabout,Slight,E09000009,9
2022,Mini-roundabout,Slight,E09000010,6
2022,Mini-roundabout,Slight,E09000011,6
2022,Mini-roundabout,Slight,E09000013,12
2022,Mini-roundabout,Slight,E09000014,18
2022,Mini-roundabout,Slight,E09000018,12
2022,Mini-roundabout,Slight,E09000022,6
2022,Mini-roundabout,Slight,E09000023,3
2022,Mini-roundabout,Slight,E09000025,12
2022,Mini-roundabout,Slight,E09000026,18
2022,Mini-roundabout,Slight,E09000028,12
2022,Mini-roundabout,Slight,E09000029,6
2022,Mini-roundabout,Slight,E09000031,12
2022,Mini-roundabout,Slight,E09000032,18
2022,More than 4 arms (not roundabout),Slight,E09000002,30
2022,More than 4 arms (not roundabout),Slight,E09000003,18
2022,More than 4 arms (not roundabout),Slight,E09000004,18
2022,More than 4 arms (not roundabout),Slight,E09000005,18
2022,More than 4 arms (not roundabout),Slight,E09000007,12
2022,More than 4 arms (not roundabout),Slight,E09000008,36
2022,More than 4 arms (not roundabout),Slight,E09000009,6
2022,More than 4 arms (not roundabout),Slight,E09000010,6
2022,More than 4 arms (not roundabout),Slight,E09000011,18
2022,More than 4 arms (not roundabout),Slight,E09000012,18
2022,More than 4 arms (not roundabout),Slight,E09000013,12
2022,More than 4 arms (not roundabout),Slight,E09000014,24
2022,More than 4 arms (not roundabout),Slight,E09000016,12
2022,More than 4 arms (not roundabout),Slight,E09000017,12
2022,More than 4 arms (not roundabout),Slight,E09000018,12
2022,More than 4 arms (not roundabout),Slight,E09000019,3
2022,More than 4 arms (not roundabout),Slight,E09000020,18
2022,More than 4 arms (not roundabout),Slight,E09000022,36
2022,More than 4 arms (not roundabout),Slight,E09000023,21
2022,More than 4 arms (not roundabout),Slight,E09000024,9
2022,More than 4 arms (not roundabout),Slight,E09000025,24
2022,More than 4 arms (not roundabout),Slight,E09000027,6
2022,More than 4 arms (not roundabout),Slight,E09000028,30
2022,More than 4 arms (not roundabout),Slight,E09000030,6
2022,More than 4 arms (not roundabout),Slight,E09000031,24
2022,More than 4 arms (not roundabout),Slight,E09000032,12
2022,More than 4 arms (not roundabout),Slight,E09000033,30
2022,Not at junction,Slight,E09000002,138
2022,Not at junction,Slight,E09000003,132
2022,Not at junction,Slight,E09000004,96
2022,Not at junction,Slight,E09000005,120
2022,Not at junction,Slight,E09000006,90
2022,Not at junction,Slight,E09000007,87
2022,Not at junction,Slight,E09000008,252
2022,Not at junction,Slight,E09000009,84
2022,Not at junction,Slight,E09000010,180
2022,Not at junction,Slight,E09000011,162
2022,Not at junction,Slight,E09000012,138
2022,Not at junction,Slight,E09000013,84
2022,Not at junction,Slight,E09000014,174
2022,Not at junction,Slight,E09000015,72
2022,Not at junction,Slight,E09000016,144
2022,Not at junction,Slight,E09000017,186
2022,Not at junction,Slight,E09000018,150
2022,Not at junction,Slight,E09000019,24
2022,Not at junction,Slight,E09000020,84
2022,Not at junction,Slight,E09000021,72
2022,Not at junction,Slight,E09000022,162
2022,Not at junction,Slight,E09000023,36
2022,Not at junction,Slight,E09000024,30
2022,Not at junction,Slight,E09000025,162
2022,Not at junction,Slight,E09000026,108
2022,Not at junction,Slight,E09000027,72
2022,Not at junction,Slight,E09000028,216
2022,Not at junction,Slight,E09000029,96
2022,Not at junction,Slight,E09000030,156
2022,Not at junction,Slight,E09000031,126
2022,Not at junction,Slight,E09000032,150
2022,Not at junction,Slight,E09000033,210
2022,Other junction,Slight,E09000002,48
2022,Other junction,Slight,E09000003,66
2022,Other junction,Slight,E09000004,36
2022,Other junction,Slight,E09000005,33
2022,Other junction,Slight,E09000006,42
2022,Other junction,Slight,E09000007,18
2022,Other junction,Slight,E09000008,114
2022,Other junction,Slight,E09000009,15
2022,Other junction,Slight,E09000010,66
2022,Other junction,Slight,E09000011,66
2022,Other junction,Slight,E09000012,60
2022,Other junction,Slight,E09000013,18
2022,Other junction,Slight,E09000014,66
2022,Other junction,Slight,E09000015,48
2022,Other junction,Slight,E09000016,24
2022,Other junction,Slight,E09000017,66
2022,Other junction,Slight,E09000018,60
2022,Other junction,Slight,E09000019,18
2022,Other junction,Slight,E09000020,54
2022,Other junction,Slight,E09000021,6
2022,Other junction,Slight,E09000022,30
2022,Other junction,Slight,E09000023,21
2022,Other junction,Slight,E09000024,9
2022,Other junction,Slight,E09000025,72
2022,Other junction,Slight,E09000026,54
2022,Other junction,Slight,E09000027,24
2022,Other junction,Slight,E09000028,42
2022,Other junction,Slight,E09000029,42
2022,Other junction,Slight,E09000030,18
2022,Other junction,Slight,E09000031,72
2022,Other junction,Slight,E09000032,30
2022,Other junction,Slight,E09000033,60
2022,Private drive or entrance,Slight,E09000002,18
2022,Private drive or entrance,Slight,E09000003,36
2022,Private drive or entrance,Slight,E09000004,18
2022,Private drive or entrance,Slight,E09000005,6
2022,Private drive or entrance,Slight,E09000006,24
2022,Private drive or entrance,Slight,E09000007,3
2022,Private drive or entrance,Slight,E09000008,6
2022,Private drive or entrance,Slight,E09000009,9
2022,Private drive or entrance,Slight,E09000010,30
2022,Private drive or entrance,Slight,E09000011,12
2022,Private drive or entrance,Slight,E09000012,24
2022,Private drive or entrance,Slight,E09000013,6
2022,Private drive or entrance,Slight,E09000014,18
2022,Private drive or entrance,Slight,E09000015,24
2022,Private drive or entrance,Slight,E09000016,42
2022,Private drive or entrance,Slight,E09000017,12
2022,Private drive or entrance,Slight,E09000018,18
2022,Private drive or entrance,Slight,E09000019,6
2022,Private drive or entrance,Slight,E09000020,12
2022,Private drive or entrance,Slight,E09000024,6
2022,Private drive or entrance,Slight,E09000026,12
2022,Private drive or entrance,Slight,E09000027,18
2022,Private drive or entrance,Slight,E09000028,6
2022,Private drive or entrance,Slight,E09000029,12
2022,Private drive or entrance,Slight,E09000030,6
2022,Private drive or entrance,Slight,E09000031,6
2022,Private drive or entrance,Slight,E09000032,12
2022,Private drive or entrance,Slight,E09000033,6
2022,Roundabout,Slight,E09000002,6
2022,Roundabout,Slight,E09000003,36
2022,Roundabout,Slight,E09000004,24
2022,Roundabout,Slight,E09000005,12
2022,Roundabout,Slight,E09000006,18
2022,Roundabout,Slight,E09000008,12
2022,Roundabout,Slight,E09000009,21
2022,Roundabout,Slight,E09000010,30
2022,Roundabout,Slight,E09000011,6
2022,Roundabout,Slight,E09000013,18
2022,Roundabout,Slight,E09000014,12
2022,Roundabout,Slight,E09000015,24
2022,Roundabout,Slight,E09000016,30
2022,Roundabout,Slight,E09000017,6
2022,Roundabout,Slight,E09000018,12
2022,Roundabout,Slight,E09000020,6
2022,Roundabout,Slight,E09000021,6
2022,Roundabout,Slight,E09000022,6
2022,Roundabout,Slight,E09000023,3
2022,Roundabout,Slight,E09000024,6
2022,Roundabout,Slight,E09000025,12
2022,Roundabout,Slight,E09000026,30
2022,Roundabout,Slight,E09000027,6
2022,Roundabout,Slight,E09000028,18
2022,Roundabout,Slight,E09000029,6
2022,Roundabout,Slight,E09000030,18
2022,Roundabout,Slight,E09000031,6
2022,Roundabout,Slight,E09000032,18
2022,Roundabout,Slight,E09000033,18
2022,Slip road,Slight,E09000002,6
2022,Slip road,Slight,E09000003,12
2022,Slip road,Slight,E09000006,6
2022,Slip road,Slight,E09000009,3
2022,Slip road,Slight,E09000010,6
2022,Slip road,Slight,E09000013,6
2022,Slip road,Slight,E09000015,30
2022,Slip road,Slight,E09000016,6
2022,Slip road,Slight,E09000017,12
2022,Slip road,Slight,E09000018,18
2022,Slip road,Slight,E09000021,6
2022,Slip road,Slight,E09000025,24
2022,Slip road,Slight,E09000026,6
2022,Slip road,Slight,E09000029,6
2022,Slip road,Slight,E09000030,6
2022,Slip road,Slight,E09000031,6
2022,Slip road,Slight,E09000032,6
2022,T or staggered junction,Slight,E09000002,156
2022,T or staggered junction,Slight,E09000003,240
2022,T or staggered junction,Slight,E09000004,126
2022,T or staggered junction,Slight,E09000005,147
2022,T or staggered junction,Slight,E09000006,210
2022,T or staggered junction,Slight,E09000007,129
2022,T or staggered junction,Slight,E09000008,234
2022,T or staggered junction,Slight,E09000009,141
2022,T or staggered junction,Slight,E09000010,174
2022,T or staggered junction,Slight,E09000011,168
2022,T or staggered junction,Slight,E09000012,204
2022,T or staggered junction,Slight,E09000013,144
2022,T or staggered junction,Slight,E09000014,276
2022,T or staggered junction,Slight,E09000015,126
2022,T or staggered junction,Slight,E09000016,108
2022,T or staggered junction,Slight,E09000017,258
2022,T or staggered junction,Slight,E09000018,156
2022,T or staggered junction,Slight,E09000019,96
2022,T or staggered junction,Slight,E09000020,180
2022,T or staggered junction,Slight,E09000021,72
2022,T or staggered junction,Slight,E09000022,330
2022,T or staggered junction,Slight,E09000023,81
2022,T or staggered junction,Slight,E09000024,36
2022,T or staggered junction,Slight,E09000025,222
2022,T or staggered junction,Slight,E09000026,198
2022,T or staggered junction,Slight,E09000027,42
2022,T or staggered junction,Slight,E09000028,258
2022,T or staggered junction,Slight,E09000029,90
2022,T or staggered junction,Slight,E09000030,264
2022,T or staggered junction,Slight,E09000031,138
2022,T or staggered junction,Slight,E09000032,210
2022,T or staggered junction,Slight,E09000033,342
2023,Crossroads,Fatal,E09000018,6
2023,Crossroads,Fatal,E09000022,6
2023,Crossroads,Fatal,E09000032,6
2023,Not at junction,Fatal,E09000003,30
2023,Not at junction,Fatal,E09000004,6
2023,Not at junction,Fatal,E09000006,6
2023,Not at junction,Fatal,E09000008,6
2023,Not at junction,Fatal,E09000009,3
2023,Not at junction,Fatal,E09000010,12
2023,Not at junction,Fatal,E09000017,6
2023,Not at junction,Fatal,E09000020,6
2023,Not at junction,Fatal,E09000022,6
2023,Not at junction,Fatal,E09000026,12
2023,Not at junction,Fatal,E09000032,6
2023,Other junction,Fatal,E09000022,6
2023,Other junction,Fatal,E09000033,6
2023,Slip road,Fatal,E09000021,6
2023,Slip road,Fatal,E09000030,6
2023,T or staggered junction,Fatal,E09000007,3
2023,T or staggered junction,Fatal,E09000008,12
2023,T or staggered junction,Fatal,E09000009,3
2023,T or staggered junction,Fatal,E09000010,6
2023,T or staggered junction,Fatal,E09000016,6
2023,T or staggered junction,Fatal,E09000018,6
2023,T or staggered junction,Fatal,E09000019,6
2023,T or staggered junction,Fatal,E09000026,12
2023,T or staggered junction,Fatal,E09000027,6
2023,T or staggered junction,Fatal,E09000029,6
2023,T or staggered junction,Fatal,E09000031,6
2023,Crossroads,Serious,E09000002,18
2023,Crossroads,Serious,E09000003,60
2023,Crossroads,Serious,E09000004,6
2023,Crossroads,Serious,E09000005,18
2023,Crossroads,Serious,E09000006,6
2023,Crossroads,Serious,E09000007,15
2023,Crossroads,Serious,E09000008,18
2023,Crossroads,Serious,E09000009,3
2023,Crossroads,Serious,E09000010,12
2023,Crossroads,Serious,E09000011,24
2023,Crossroads,Serious,E09000012,6
2023,Crossroads,Serious,E09000013,12
2023,Crossroads,Serious,E09000014,54
2023,Crossroads,Serious,E09000015,30
2023,Crossroads,Serious,E09000017,6
2023,Crossroads,Serious,E09000018,18
2023,Crossroads,Serious,E09000019,24
2023,Crossroads,Serious,E09000020,60
2023,Crossroads,Serious,E09000022,6
2023,Crossroads,Serious,E09000024,3
2023,Crossroads,Serious,E09000025,18
2023,Crossroads,Serious,E09000026,24
2023,Crossroads,Serious,E09000028,36
2023,Crossroads,Serious,E09000029,12
2023,Crossroads,Serious,E09000030,12
2023,Crossroads,Serious,E09000031,18
2023,Crossroads,Serious,E09000032,24
2023,Crossroads,Serious,E09000033,138
2023,Mini-roundabout,Serious,E09000003,18
2023,Mini-roundabout,Serious,E09000008,12
2023,Mini-roundabout,Serious,E09000009,6
2023,Mini-roundabout,Serious,E09000010,6
2023,Mini-roundabout,Serious,E09000013,18
2023,Mini-roundabout,Serious,E09000017,18
2023,Mini-roundabout,Serious,E09000022,6
2023,Mini-roundabout,Serious,E09000023,3
2023,Mini-roundabout,Serious,E09000025,6
2023,Mini-roundabout,Serious,E09000030,12
2023,Mini-roundabout,Serious,E09000032,6
2023,More than 4 arms (not roundabout),Serious,E09000003,12
2023,More than 4 arms (not roundabout),Serious,E09000006,6
2023,More than 4 arms (not roundabout),Serious,E09000008,6
2023,More than 4 arms (not roundabout),Serious,E09000010,18
2023,More than 4 arms (not roundabout),Serious,E09000011,6
2023,More than 4 arms (not roundabout),Serious,E09000012,36
2023,More than 4 arms (not roundabout),Serious,E09000014,12
2023,More than 4 arms (not roundabout),Serious,E09000015,6
2023,More than 4 arms (not roundabout),Serious,E09000016,6
2023,More than 4 arms (not roundabout),Serious,E09000017,6
2023,More than 4 arms (not roundabout),Serious,E09000018,18
2023,More than 4 arms (not roundabout),Serious,E09000019,3
2023,More than 4 arms (not roundabout),Serious,E09000022,48
2023,More than 4 arms (not roundabout),Serious,E09000023,3
2023,More than 4 arms (not roundabout),Serious,E09000024,6
2023,More than 4 arms (not roundabout),Serious,E09000026,18
2023,More than 4 arms (not roundabout),Serious,E09000027,6
